node_id,lat,lon,degree_centrality,betweenness_centrality,closeness_centrality,street_count
5804265990,3.7935017,11.5105779,0.000229,0.003982,3.4e-05,3
5804266012,3.7963162,11.5103245,0.000229,0.000611,3.5e-05,3
5804266017,3.7968835,11.5124863,7.6e-05,0.0,3.4e-05,1
5804267442,3.9031067,11.5026942,7.6e-05,0.0,1.7e-05,1
5804268086,3.8893875,11.5185097,0.000229,8.1e-05,4.3e-05,3
5804268099,3.8891381,11.5173224,0.000229,0.014634,4.3e-05,3
5804287949,3.9035484,11.5013485,7.6e-05,0.0,1.7e-05,1
5804288556,3.8634976,11.5231232,0.000229,7e-06,4.5e-05,3
5804290724,3.8536176,11.4607566,0.000229,0.000168,3.5e-05,3
5804290730,3.85381,11.4615029,7.6e-05,0.0,3.4e-05,1
5804292069,3.8956716,11.4821294,0.000229,3.8e-05,3.6e-05,3
5804292081,3.8962309,11.4831644,0.000229,0.0,3.6e-05,3
5804292093,3.8980554,11.4824445,7.6e-05,0.0,3.6e-05,1
5804292094,3.897778,11.4819446,7.6e-05,0.0,3.6e-05,1
5804319724,3.8888771,11.5203237,7.6e-05,0.0,4.2e-05,1
5804319734,3.89102,11.5161194,0.000229,0.008918,4.2e-05,3
5804320689,3.8640382,11.5283536,0.000153,0.049845,4.5e-05,3
5804422018,3.8184598,11.4931579,0.000305,0.003343,3.8e-05,4
5804422023,3.8210872,11.4915021,7.6e-05,0.0,3.6e-05,1
5804422044,3.8210276,11.4933997,7.6e-05,0.0,3.7e-05,1
5804422045,3.8206556,11.4925213,0.000229,3.8e-05,3.7e-05,3
5804422049,3.8199612,11.4906941,0.000229,0.000311,3.7e-05,3
5804425294,3.8616896,11.4734723,0.000229,5e-05,3.6e-05,3
5804425295,3.861165,11.4735608,0.000229,0.000127,3.6e-05,3
5804425296,3.8629014,11.4746411,0.000229,0.000609,3.7e-05,3
5804425319,3.8605117,11.4734676,0.000229,0.000216,3.6e-05,3
5804425321,3.8611343,11.4734173,0.000229,0.000213,3.6e-05,3
5804425325,3.8610593,11.4729104,0.000229,9.7e-05,3.6e-05,3
5804425328,3.86238,11.4726958,0.000229,0.000163,3.6e-05,3
5804425333,3.8625031,11.4731906,0.000229,0.00021,3.6e-05,3
5804425344,3.8633695,11.4727206,0.000229,2.2e-05,3.6e-05,3
5804425348,3.8629621,11.4725804,0.000229,0.000242,3.6e-05,3
5804425350,3.8631199,11.4728466,0.000229,0.000283,3.6e-05,3
5804425453,3.863223,11.473432,0.000229,0.000507,3.6e-05,3
5804425454,3.8632257,11.4734843,0.000229,0.000515,3.6e-05,3
5804425458,3.8638064,11.4743292,7.6e-05,0.0,3.6e-05,1
5804444133,3.8749149,11.4608398,0.000229,0.018997,3.7e-05,3
5804447765,3.8963707,11.5023901,0.000153,0.012736,4e-05,3
5804454802,3.8903717,11.5181458,0.000229,3.8e-05,4.2e-05,3
5804456192,3.8579278,11.4763425,0.000305,7.8e-05,3.8e-05,4
5804456204,3.8578433,11.4778827,0.000229,0.001187,3.8e-05,3
5804456208,3.8572306,11.4771228,0.000229,0.002048,3.8e-05,3
5804456210,3.8566678,11.4784981,0.000229,0.000632,3.9e-05,3
5804456211,3.8569559,11.4783834,0.000305,5e-06,3.8e-05,4
5804456212,3.8572425,11.478258,0.000229,0.001188,3.8e-05,3
5804456218,3.8573054,11.47883,0.000229,0.001212,3.9e-05,3
5804456224,3.8602859,11.4790499,7.6e-05,0.0,3.8e-05,1
5804456227,3.8570746,11.4768679,0.000229,0.001218,3.8e-05,3
5804460814,3.814812,11.4927278,7.6e-05,0.0,3.7e-05,1
5804460815,3.8153339,11.49276,0.000229,0.001362,3.7e-05,3
5804460821,3.8167493,11.491766,0.000229,0.020415,3.8e-05,3
5804460845,3.8187528,11.4938155,7.6e-05,0.0,3.7e-05,1
5804461039,3.8957248,11.5018869,0.000229,0.007337,4e-05,3
5804461045,3.8963514,11.5025895,0.000229,0.007463,4e-05,3
5804461049,3.8955471,11.503112,0.000229,8.4e-05,3.9e-05,3
5804461066,3.7967136,11.5111076,7.6e-05,0.0,3.4e-05,1
5804461079,3.7967537,11.5152637,7.6e-05,0.0,3.6e-05,1
5804461085,3.8001473,11.5143304,7.6e-05,0.0,3.7e-05,1
5804461088,3.7969638,11.5117581,7.6e-05,0.0,3.5e-05,1
5804461089,3.7957474,11.5116207,7.6e-05,0.0,3.4e-05,1
5804461090,3.7955942,11.5117226,0.000229,0.002038,3.4e-05,3
5804461095,3.7957903,11.5110165,7.6e-05,0.0,3.4e-05,1
5804461096,3.7953674,11.5111969,0.000229,3.8e-05,3.4e-05,3
5804461162,3.8170039,11.4915571,0.000229,0.0,3.8e-05,3
5804461163,3.8167105,11.4916392,0.000229,0.019139,3.8e-05,3
5804461164,3.819055,11.4932176,0.000229,0.000167,3.7e-05,3
5804461165,3.8192225,11.4922129,7.6e-05,0.0,3.7e-05,1
5804461166,3.819161,11.49276,0.000229,0.000157,3.7e-05,3
5804461167,3.8199384,11.4927734,7.6e-05,0.0,3.7e-05,1
5804461168,3.8196547,11.4927721,0.000229,0.000135,3.7e-05,3
5804461171,3.8197337,11.4922692,0.000229,0.000104,3.7e-05,3
5804461172,3.8201248,11.4911409,0.000229,0.000354,3.7e-05,3
5804461177,3.821401,11.4914981,7.6e-05,0.0,3.7e-05,1
5804461180,3.8208671,11.4921579,0.000229,0.001463,3.7e-05,3
5804461181,3.8227585,11.4921035,0.000229,0.003124,3.8e-05,3
5804461195,3.820292,11.4915944,0.000229,0.001515,3.7e-05,3
5804461196,3.8189849,11.4907014,0.000305,0.002205,3.7e-05,4
5804461198,3.820677,11.4879844,7.6e-05,0.0,3.6e-05,1
5804461199,3.8219616,11.4875056,7.6e-05,0.0,3.7e-05,1
5804461200,3.8218899,11.4870763,0.000229,0.000643,3.7e-05,3
5804461201,3.8219322,11.4873862,0.000229,0.000151,3.7e-05,3
5804461205,3.8212123,11.4878757,7.6e-05,0.0,3.6e-05,1
5804461206,3.82112,11.4877322,0.000305,7.6e-05,3.6e-05,4
5804461210,3.8219543,11.4904305,0.000229,3.8e-05,3.6e-05,3
5804461214,3.8218058,11.4899826,0.000229,7.6e-05,3.6e-05,3
5804461218,3.8181239,11.4908557,7.6e-05,0.0,3.7e-05,1
5804461220,3.8165683,11.491169,0.000229,0.019126,3.8e-05,3
5804461221,3.817586,11.4899759,7.6e-05,0.0,3.7e-05,1
5804461224,3.8179392,11.4903353,0.000229,5.8e-05,3.7e-05,3
5804461226,3.8203073,11.4916337,0.000229,0.001233,3.7e-05,3
5804461230,3.8192426,11.4917703,0.000305,0.003407,3.7e-05,4
5804461242,3.8190151,11.4911601,0.000229,0.002174,3.7e-05,3
5804461246,3.8205834,11.4937793,7.6e-05,0.0,3.7e-05,1
5804461250,3.8151044,11.4927493,0.000229,0.00129,3.7e-05,3
5804478247,3.898187,11.505858,7.6e-05,0.0,3.9e-05,1
5804478248,3.8983958,11.502471,7.6e-05,0.0,3.8e-05,1
5804491369,3.8582047,11.5534675,0.000229,0.000667,3.8e-05,3
5804491370,3.8591509,11.5531233,0.000229,0.004181,3.8e-05,3
5804491374,3.8601461,11.5530138,7.6e-05,0.0,3.8e-05,1
5804491375,3.8598678,11.5531124,0.000305,7.7e-05,3.8e-05,4
5804491384,3.8597698,11.5545913,0.000229,0.015435,3.8e-05,3
5804491389,3.8617774,11.5535619,7.6e-05,0.0,3.7e-05,1
5804495100,3.7982868,11.511887,0.000229,0.000163,3.6e-05,3
5804495102,3.7975914,11.5110447,7.6e-05,0.0,3.5e-05,1
5804495103,3.7985268,11.5087326,7.6e-05,0.0,3.5e-05,1
5804495112,3.7979168,11.5122644,0.000229,9.6e-05,3.6e-05,3
5804495122,3.7986941,11.5124582,7.6e-05,0.0,3.6e-05,1
5804504105,3.8679784,11.4496422,7.6e-05,0.0,3.3e-05,1
5804504117,3.8660919,11.4454257,0.000229,6.5e-05,2.7e-05,3
5804504121,3.8665828,11.4490803,0.000229,0.003002,3.3e-05,3
5804504122,3.8664972,11.4489944,0.000229,0.002964,3.3e-05,3
5804512089,3.8193711,11.4871502,7.6e-05,0.0,3.5e-05,1
5804512112,3.8158072,11.4892016,0.000153,0.023245,3.8e-05,3
5804512115,3.8160823,11.4894684,0.000153,0.018967,3.8e-05,3
5804529223,3.8579674,11.5549994,0.000305,5.3e-05,3.7e-05,4
5804529224,3.8577904,11.5562788,0.000229,0.000127,3.7e-05,3
5804529226,3.8581149,11.5558617,0.000305,0.000309,3.7e-05,4
5804529238,3.8570878,11.5550827,0.000229,0.001203,3.7e-05,3
5804529246,3.8620281,11.5516211,7.6e-05,0.0,3.9e-05,1
5804529251,3.8619358,11.5507534,0.000229,7.6e-05,3.9e-05,3
5804558427,3.8147498,11.4912479,7.6e-05,0.0,3.6e-05,1
5804558441,3.8213996,11.4892785,0.000153,0.007003,3.8e-05,3
5804558446,3.8212658,11.4884417,7.6e-05,0.0,3.7e-05,1
5804558447,3.8202141,11.4939938,7.6e-05,0.0,3.7e-05,1
5804558450,3.8154744,11.4875619,7.6e-05,0.0,3.7e-05,1
5804558801,3.7954844,11.5190627,7.6e-05,0.0,3.5e-05,1
5804558809,3.8001452,11.5187032,0.000229,0.000237,3.5e-05,3
5804561262,3.8163883,11.4939429,7.6e-05,0.0,3.7e-05,1
5804561263,3.8172421,11.4942406,7.6e-05,0.0,3.7e-05,1
5804561264,3.8171043,11.4940649,0.000229,7.6e-05,3.7e-05,3
5804561269,3.816761,11.4937223,0.000229,0.000153,3.8e-05,3
5804561273,3.8165034,11.4926299,7.6e-05,0.0,3.7e-05,1
5804561275,3.8167704,11.4934809,0.000229,0.000305,3.8e-05,3
5804561277,3.8172996,11.4934748,0.000229,0.023849,3.8e-05,3
5804561279,3.8147598,11.4905646,7.6e-05,0.0,3.7e-05,1
5804561288,3.815333,11.4891364,0.000229,0.023218,3.7e-05,3
5804561289,3.8168313,11.4884417,7.6e-05,0.0,3.7e-05,1
5804561290,3.8178389,11.487405,7.6e-05,0.0,3.7e-05,1
5804561302,3.8163402,11.4879106,0.000229,0.006491,3.7e-05,3
5804589964,3.8588628,11.524449,0.000229,0.0,4.5e-05,3
5804589976,3.8577438,11.522079,0.000229,0.209604,4.6e-05,3
5804640119,3.8232061,11.4937464,0.000229,0.000204,3.8e-05,3
5804640121,3.8234764,11.4932039,0.000229,0.001867,3.8e-05,3
5804640130,3.8249537,11.4896836,0.000229,0.001279,3.8e-05,3
5804640448,3.863041,11.4821935,0.000229,0.002536,3.9e-05,3
5804640563,3.8645436,11.4855878,0.000229,0.004575,4e-05,3
5804640572,3.857971,11.4784953,7.6e-05,0.0,3.8e-05,1
5804640582,3.8568846,11.4789775,0.000229,0.001904,3.9e-05,3
5804640589,3.8568194,11.4765581,0.000229,0.001151,3.8e-05,3
5804640591,3.857176,11.4763241,0.000305,0.000799,3.8e-05,4
5804640600,3.8583859,11.4760646,7.6e-05,0.0,3.8e-05,1
5804640608,3.8577169,11.4759869,0.000229,0.00012,3.8e-05,3
5804640611,3.8580253,11.4730223,7.6e-05,0.0,3.6e-05,1
5804640620,3.8594831,11.475103,7.6e-05,0.0,3.7e-05,1
5804640621,3.860413,11.4745545,7.6e-05,0.0,3.7e-05,1
5804640622,3.8600357,11.4729614,0.000229,0.001485,3.7e-05,3
5804640633,3.860009,11.47504,0.000305,0.000604,3.7e-05,4
5804640644,3.8598942,11.4762443,0.000229,0.000123,3.7e-05,3
5804640648,3.8607247,11.4772282,0.000229,0.002075,3.8e-05,3
5804640658,3.8598649,11.4764484,0.000305,0.000757,3.7e-05,4
5804640663,3.8595935,11.4764522,0.000229,0.000749,3.7e-05,3
5804640675,3.8604749,11.4750013,0.000305,0.000621,3.7e-05,4
5804640677,3.8600264,11.4734682,0.000229,0.001577,3.7e-05,3
5804640679,3.8587953,11.4739001,0.000229,0.001128,3.7e-05,3
5804646049,3.8245951,11.518978,7.6e-05,0.0,4.1e-05,1
5804647059,3.8239003,11.5184019,0.000229,0.115144,4.1e-05,3
5804647060,3.8266517,11.5214342,7.6e-05,0.0,4e-05,1
5804647061,3.8268257,11.5213367,0.000229,0.003869,4e-05,3
5804647063,3.827088,11.5210801,0.000229,0.005126,4.1e-05,3
5804647066,3.8254166,11.5169059,0.000229,0.182069,4.2e-05,3
5804647073,3.8257592,11.5155722,7.6e-05,0.0,4.1e-05,1
5804647075,3.8246573,11.5165801,0.000229,0.08771,4.2e-05,3
5804647078,3.8251531,11.5154944,7.6e-05,0.0,4.1e-05,1
5804647081,3.8231762,11.5168584,0.000229,0.000424,4.1e-05,3
5804647093,3.8243362,11.5177636,0.000229,0.115165,4.2e-05,3
5804647103,3.8234167,11.5195323,0.000229,0.115326,4.1e-05,3
5804647117,3.8260396,11.5196881,7.6e-05,0.0,4.1e-05,1
5804647119,3.8261623,11.5187681,7.6e-05,0.0,4.1e-05,1
5804647128,3.8250953,11.5173508,0.000229,3.8e-05,4.2e-05,3
5804647140,3.8261226,11.5171994,0.000229,0.1822,4.2e-05,3
5804647144,3.8255264,11.5204029,0.000229,0.000307,4e-05,3
5804647145,3.8259195,11.5210441,0.000229,0.00061,4e-05,3
5804647152,3.8260418,11.5171627,0.000229,0.182136,4.2e-05,3
5804647262,3.8262798,11.5153751,7.6e-05,0.0,4.1e-05,1
5804647268,3.8245991,11.5219371,7.6e-05,0.0,3.9e-05,1
5804657862,3.8616782,11.4597664,0.000229,0.0316,3.6e-05,3
5804657865,3.8613604,11.460757,7.6e-05,0.0,3.6e-05,1
5804657871,3.8603454,11.4623901,0.000229,0.000153,3.5e-05,3
5804657875,3.8590522,11.4634113,7.6e-05,0.0,3.4e-05,1
5804658000,3.8632183,11.5555009,7.6e-05,0.0,3.7e-05,1
5804658004,3.8625499,11.5560186,0.000229,0.000305,3.8e-05,3
5804658005,3.8637702,11.5512389,7.6e-05,0.0,4e-05,1
5804658009,3.8573904,11.5527651,7.6e-05,0.0,3.8e-05,1
5804658014,3.8588863,11.5515688,0.000229,0.003723,3.9e-05,3
5804660155,3.8714657,11.4416733,0.000229,0.0,2.7e-05,3
5804662308,3.7953648,11.5174012,0.000229,5.8e-05,3.5e-05,3
5804662309,3.799873,11.5198074,7.6e-05,0.0,3.5e-05,1
5804662312,3.8006939,11.5190276,7.6e-05,0.0,3.5e-05,1
5804662789,3.8271201,11.4909911,0.000229,0.006488,3.8e-05,3
5804662790,3.8268526,11.4906199,0.000305,0.006821,3.8e-05,4
5804662791,3.8249126,11.4897254,0.000229,0.001298,3.8e-05,3
5804662792,3.8258725,11.4899179,0.000229,5.7e-05,3.8e-05,3
5804662796,3.8246307,11.4900901,0.000229,0.000776,3.8e-05,3
5804662799,3.8260402,11.4894944,0.000305,0.000381,3.8e-05,4
5804662800,3.8260737,11.4891122,7.6e-05,0.0,3.8e-05,1
5804662803,3.8256227,11.4903621,0.000229,8e-05,3.8e-05,3
5804662807,3.8277356,11.4910783,7.6e-05,0.0,3.8e-05,1
5804662821,3.8262075,11.4933246,0.000229,0.000996,3.8e-05,3
5804662828,3.8252727,11.4922149,0.000229,0.002526,3.8e-05,3
5804662829,3.8243652,11.491368,0.000229,0.002635,3.8e-05,3
5804662830,3.8248078,11.4918052,0.000229,0.00019,3.8e-05,3
5804662833,3.8225397,11.4921498,0.000229,0.001666,3.8e-05,3
5804662836,3.8242471,11.4915047,0.000229,0.002428,3.8e-05,3
5804662837,3.82393,11.4917931,0.000305,0.002393,3.8e-05,4
5804662841,3.8229478,11.4920653,0.000229,0.002837,3.8e-05,3
5804662842,3.82598,11.4933636,7.6e-05,0.0,3.8e-05,1
5804662843,3.8246593,11.4929532,0.000229,0.000622,3.8e-05,3
5804670971,3.8617123,11.4764146,7.6e-05,0.0,3.7e-05,1
5804670976,3.8609964,11.4761357,7.6e-05,0.0,3.7e-05,1
5804670981,3.8609135,11.4750628,7.6e-05,0.0,3.7e-05,1
5804670986,3.8615825,11.4728352,0.000305,6e-05,3.6e-05,4
5804670987,3.8620792,11.4734163,0.000229,5e-05,3.6e-05,3
5804670988,3.8619786,11.4727682,0.000305,0.000154,3.6e-05,4
5804673437,3.8622235,11.4606316,0.000229,3.8e-05,3.6e-05,3
5804680213,3.8586334,11.5537186,7.6e-05,0.0,3.8e-05,1
5804680215,3.8590088,11.5542135,0.000229,7.6e-05,3.8e-05,3
5804680222,3.8612264,11.5556521,0.000229,0.002867,3.8e-05,3
5804680223,3.8633815,11.5566174,7.6e-05,0.0,3.7e-05,1
5804680225,3.8628651,11.5568661,0.000229,0.000153,3.7e-05,3
5804680226,3.8630858,11.5562493,7.6e-05,0.0,3.7e-05,1
5804680230,3.8626836,11.5564008,0.000229,0.000229,3.7e-05,3
5804680233,3.8626382,11.5522776,0.000229,3.8e-05,3.7e-05,3
5804680238,3.8578426,11.5552039,7.6e-05,0.0,3.7e-05,1
5804699612,3.860781,11.4632061,7.6e-05,0.0,3.5e-05,1
5804699614,3.8589285,11.4603898,7.6e-05,0.0,3.5e-05,1
5804722149,3.7944574,11.5224212,0.000229,0.05189,3.6e-05,3
5804728786,3.8400612,11.514111,0.000229,0.184018,4.4e-05,3
5804728812,3.8375826,11.5163412,0.000153,0.08658,4.3e-05,3
5804728817,3.8348913,11.5190844,0.000153,0.096496,4.2e-05,3
5804728821,3.8308898,11.5188502,0.000153,0.092778,4.3e-05,3
5804728846,3.8372411,11.5175641,0.000153,0.095938,4.1e-05,3
5804728847,3.8370203,11.5179427,0.000153,0.095975,4.2e-05,3
5804728848,3.8367803,11.5182341,0.000153,0.096401,4.2e-05,3
5804734662,3.8955846,11.5231528,0.000153,0.093854,4.3e-05,4
5804734663,3.895431,11.5231155,0.000153,0.094264,4.3e-05,4
5804734665,3.8954368,11.5232561,0.000153,0.000333,4.3e-05,3
5805604106,3.8445167,11.4519636,7.6e-05,0.0,3.2e-05,1
5805604113,3.8457076,11.4526463,7.6e-05,0.0,3.2e-05,1
5805604120,3.8453785,11.4526416,0.000229,3.8e-05,3.2e-05,3
5805604124,3.8432455,11.4537064,7.6e-05,0.0,3.2e-05,1
5805604131,3.844237,11.4548242,0.000229,0.000474,3.2e-05,3
5805623289,3.8470564,11.4580227,7.6e-05,0.0,3.3e-05,1
5805623308,3.8449772,11.4575825,0.000229,0.000146,3.3e-05,3
5805623310,3.8441769,11.4575601,0.000229,3.8e-05,3.3e-05,3
5805623311,3.8438584,11.4575694,7.6e-05,0.0,3.3e-05,1
5805666015,3.8423584,11.4537889,7.6e-05,0.0,3.2e-05,1
5805666016,3.849677,11.4530265,7.6e-05,0.0,3.1e-05,1
5805666022,3.8432368,11.4568111,7.6e-05,0.0,3.2e-05,1
5805666030,3.8432081,11.4573596,0.000229,7.6e-05,3.2e-05,3
5805666033,3.8435567,11.4573515,7.6e-05,0.0,3.2e-05,1
5805667359,3.8559262,11.5385105,7.6e-05,0.0,4e-05,1
5805667370,3.856227,11.5373712,7.6e-05,0.0,4.1e-05,1
5805667373,3.8570374,11.5371365,0.000229,0.000463,4.2e-05,3
5805667374,3.8557264,11.5371406,7.6e-05,0.0,4.1e-05,1
5805667380,3.856926,11.536746,0.000229,0.000504,4.2e-05,3
5805667381,3.8556856,11.5362466,7.6e-05,0.0,4.1e-05,1
5805722184,3.8288048,11.4820392,7.6e-05,0.0,3.8e-05,1
5805722186,3.8305095,11.4831591,0.000229,0.000268,3.8e-05,3
5805722187,3.8308563,11.4819566,0.000229,0.021208,3.9e-05,3
5805722193,3.8307889,11.4863419,0.000229,0.001579,3.8e-05,3
5805722197,3.8305907,11.4853129,0.000229,0.00219,3.8e-05,3
5805722201,3.8348589,11.4866313,0.000305,0.000226,3.9e-05,4
5805722202,3.8343544,11.486195,0.000229,0.01002,3.9e-05,4
5805722203,3.8357238,11.4869631,0.000229,4.2e-05,3.9e-05,3
5805722204,3.8353584,11.4860591,0.000229,0.000295,3.9e-05,3
5805820899,3.8616877,11.4715507,0.000229,9.8e-05,3.6e-05,3
5805820900,3.8612781,11.4716262,0.000229,0.000107,3.6e-05,3
5805820902,3.8611739,11.4709868,0.000305,0.000924,3.6e-05,4
5805820903,3.8608601,11.4717005,0.000229,0.00017,3.6e-05,3
5805820906,3.8613952,11.4716054,0.000229,0.000105,3.6e-05,3
5805820907,3.8614996,11.4722076,0.000305,3.4e-05,3.6e-05,4
5805820908,3.8618742,11.4721365,0.000305,8.6e-05,3.6e-05,4
5805820913,3.8622121,11.4715042,0.000229,2.2e-05,3.6e-05,3
5805820916,3.8605883,11.4717624,0.000229,0.001188,3.6e-05,3
5805820921,3.8600136,11.4726991,0.000229,0.001218,3.7e-05,3
5805820926,3.8608185,11.4714955,0.000229,0.001165,3.6e-05,3
5805820927,3.860771,11.4710931,0.000229,0.000975,3.6e-05,3
5805820930,3.8616574,11.4708685,0.000229,0.000891,3.6e-05,3
5805820935,3.8625981,11.471061,0.000229,0.000222,3.6e-05,3
5805820938,3.862655,11.4716859,0.000229,0.000224,3.6e-05,3
5805820940,3.8622636,11.4709101,0.000229,0.00025,3.6e-05,3
5805844063,3.8760464,11.4514576,0.000229,0.02239,3.6e-05,3
5805844069,3.8761312,11.4501477,7.6e-05,0.0,3.5e-05,1
5805844070,3.8780846,11.4462318,7.6e-05,0.0,2.9e-05,1
5805877191,3.8366253,11.4846742,0.000153,0.053123,4e-05,3
5805877195,3.8359917,11.4842998,0.000114,0.0268,4e-05,3
5805877198,3.8357381,11.4839203,0.000153,0.024298,4e-05,3
5805877208,3.8314448,11.4824929,0.000229,0.02254,3.9e-05,3
5805877211,3.8323905,11.4806531,0.000229,0.000139,3.8e-05,3
5805877215,3.8319408,11.481889,0.000229,0.000161,3.8e-05,3
5805895696,3.8609691,11.4722734,0.000229,4.9e-05,3.6e-05,3
5805895698,3.8632845,11.4717174,0.000229,0.0,3.6e-05,3
5805895710,3.8583116,11.4705808,0.000229,0.001143,3.6e-05,3
5805895717,3.8607502,11.4707337,7.6e-05,0.0,3.6e-05,1
5805895718,3.8615511,11.4709003,0.000229,0.00083,3.6e-05,3
5805895724,3.8616026,11.4699224,7.6e-05,0.0,3.6e-05,1
5805895725,3.8614387,11.4699364,0.000229,7.6e-05,3.6e-05,3
5805895726,3.8607864,11.470039,7.6e-05,0.0,3.6e-05,1
5805895732,3.8612186,11.4699545,0.000305,0.00015,3.6e-05,4
5805895735,3.8617842,11.4715392,0.000229,3.6e-05,3.6e-05,3
5805898290,3.8393943,11.5374987,7.6e-05,0.0,3.9e-05,1
5805918702,3.8306707,11.4869576,0.000305,7.7e-05,3.9e-05,4
5805918705,3.8312997,11.4862858,7.6e-05,0.0,3.8e-05,1
5805918706,3.833274,11.486815,0.000305,0.001463,3.9e-05,4
5805918707,3.833725,11.4862999,0.000305,0.000246,3.9e-05,4
5805918708,3.8338197,11.4857149,0.000305,0.000223,3.9e-05,4
5805918711,3.8321513,11.4853055,0.000229,0.000496,3.9e-05,3
5805918714,3.8326227,11.4857415,0.000305,9.1e-05,3.9e-05,4
5805965693,3.8205553,11.5086803,0.000229,0.021797,4e-05,3
5805987691,3.8596992,11.4724262,0.000229,1e-05,3.7e-05,3
5805987701,3.8596236,11.4714512,7.6e-05,0.0,3.6e-05,1
5805987705,3.858707,11.4715357,7.6e-05,0.0,3.6e-05,1
5805987711,3.8584354,11.4719541,0.000229,4.8e-05,3.6e-05,3
5805990851,3.8374355,11.5430394,7.6e-05,0.0,3.9e-05,1
5805995178,3.8621021,11.4708728,0.000229,0.00106,3.6e-05,3
5806007699,3.8205874,11.5094689,7.6e-05,0.0,4e-05,1
5806007731,3.8187394,11.5088962,0.000229,3.8e-05,4e-05,3
5806007741,3.8220761,11.5082947,0.000229,0.025022,4.1e-05,3
5806011153,3.8228836,11.5087755,0.000229,6.9e-05,4e-05,3
5806021459,3.830844,11.4914928,0.000229,0.000455,3.9e-05,3
5806021460,3.8304992,11.4911319,0.000229,0.003705,3.9e-05,3
5806021462,3.8288188,11.4928157,0.000229,0.009421,3.9e-05,4
5806021471,3.8291513,11.4916577,0.000305,7.6e-05,3.9e-05,4
5806021477,3.83289,11.4878194,0.000153,0.011011,3.9e-05,3
5806021479,3.8335196,11.488388,0.000305,9.3e-05,3.9e-05,4
5806021483,3.8348838,11.4891592,7.6e-05,0.0,3.9e-05,1
5806054796,3.8170213,11.515202,7.6e-05,0.0,4e-05,1
5806054801,3.8174595,11.5134563,0.000229,0.086337,4.1e-05,3
5806054803,3.8170547,11.5144899,0.000229,7.6e-05,4e-05,3
5806078164,3.8547316,11.4737056,0.000229,6.7e-05,3.7e-05,3
5806078179,3.8541201,11.4748607,0.000229,0.000588,3.7e-05,3
5806078183,3.8545059,11.4752668,0.000229,0.001071,3.8e-05,3
5806078185,3.854748,11.4749589,0.000229,0.000398,3.7e-05,3
5806078187,3.8541218,11.4742853,0.000229,0.000354,3.7e-05,3
5806078188,3.8550183,11.4746333,0.000229,0.000277,3.7e-05,3
5806078191,3.8544306,11.473994,0.000229,0.000175,3.7e-05,3
5806078192,3.856447,11.4774545,0.000229,0.001433,3.8e-05,3
5806078205,3.8553491,11.475838,0.000229,0.002144,3.8e-05,3
5806078211,3.8566833,11.4752521,0.000229,0.00185,3.8e-05,3
5806097075,3.8337264,11.4939254,0.000153,0.012106,3.9e-05,3
5806097083,3.8316904,11.4933856,0.000229,0.019697,4e-05,4
5806097091,3.8290965,11.492943,0.000229,0.005169,3.9e-05,4
5806097092,3.8286255,11.4928459,0.000229,0.009992,3.9e-05,4
5806097097,3.8269267,11.4924784,0.000153,0.00526,3.8e-05,3
5806097105,3.8247041,11.4907926,0.000229,0.010227,3.8e-05,4
5806097114,3.8225551,11.4892115,0.000153,0.00887,3.8e-05,3
5806097120,3.8216325,11.4892611,0.000153,0.008986,3.6e-05,3
5806097123,3.8197069,11.4900014,0.000153,0.009339,3.7e-05,3
5806097126,3.818997,11.4899987,0.000153,0.009305,3.7e-05,3
5806097137,3.8201833,11.4898639,0.000153,0.009138,3.7e-05,3
5806097138,3.8207078,11.4896292,0.000153,0.009062,3.7e-05,3
5806097142,3.8259285,11.4916556,0.000229,0.007591,3.9e-05,4
5806097144,3.8254715,11.4910944,0.000153,0.008866,3.8e-05,3
5806098355,3.8353284,11.4946688,0.000153,0.013381,4e-05,4
5806298132,3.854656,11.4772374,7.6e-05,0.0,3.8e-05,1
5806298134,3.8558304,11.4788938,0.000229,0.000186,3.9e-05,3
5806298144,3.8526315,11.478256,0.000229,0.0079,3.9e-05,3
5806298146,3.8530463,11.4759084,0.000229,0.006924,3.8e-05,3
5806304140,3.8299569,11.4845795,0.000229,3.8e-05,3.7e-05,3
5806330343,3.8406757,11.5196733,0.000229,9.9e-05,4.3e-05,3
5806332774,3.8526897,11.5470479,0.000229,3.8e-05,3.9e-05,3
5806332797,3.8529245,11.5489952,0.000229,0.000114,3.9e-05,3
5806380275,3.839147,11.5185341,0.000229,9e-05,4.2e-05,3
5806380319,3.8430595,11.5174833,0.000229,0.000114,4.4e-05,3
5806380328,3.8560342,11.5498441,7.6e-05,0.0,3.9e-05,1
5806380352,3.8562099,11.547722,0.000229,0.024173,4e-05,3
5806380556,3.8556736,11.5489671,0.000229,0.000192,3.9e-05,3
5806380559,3.856295,11.5490924,0.000229,0.000198,4e-05,3
5806380565,3.8552609,11.5488544,0.000305,0.000186,3.9e-05,4
5806380571,3.8542287,11.5496642,0.000229,2.1e-05,3.9e-05,3
5806389063,3.8335532,11.4895967,0.000305,0.000291,3.9e-05,4
5806389067,3.8311812,11.487883,0.000229,2.9e-05,3.9e-05,3
5806389068,3.8306082,11.4882208,0.000153,0.004669,3.9e-05,3
5806389069,3.830909,11.4879032,0.000229,5.7e-05,3.9e-05,3
5806389070,3.831279,11.4882405,0.000305,8e-05,3.9e-05,4
